"Severity","Date","Time","Message","ExtraInfo"
"info","09/29/2006","23:24:55","The log file has been initialized successfully by ColdBox.","Log file: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/logs/ColdboxDashboard.log; Encoding: UTF-8; BufferSize: 32768"
﻿"error","10/01/2006","00:05:55","Custom Error Message: Application Execution Exception","CFErrorType=DatabaseCFDetails=<br><b>Query Of Queries runtime error.</b><br>
Table named qryDir was not found in Memory. It is misspelled, or the table is not defined.CFMessage=Error Executing Database Query.CFStackTrace=coldfusion.tagext.sql.QueryTag$DatabaseQueryException: Error Executing Database Query.
	at coldfusion.tagext.sql.QueryTag.doEndTag(QueryTag.java:580)
	at cfehColdbox2ecfc1349769409$funcDSPSERVERBROWSER.runFunction(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/handlers/ehColdbox.cfc:382)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:344)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:290)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:254)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:56)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:207)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:169)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:194)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:146)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:1634)
	at Statement8.evaluate(<generated>:1)
	at coldfusion.compiler.ExprClassLoader.evaluate(ExprClassLoader.java:134)
	at coldfusion.runtime.CFPage.Evaluate(CFPage.java:2548)
	at cfcontroller2ecfc533790882$funcRUNEVENT.runFunction(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/controller.cfc:219)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:344)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:290)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:254)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:56)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:207)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:169)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:194)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:146)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:1634)
	at cfcoldbox2ecfm15055920.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/coldbox.cfm:79)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.runtime.CfJspPage._emptyTag(CfJspPage.java:1915)
	at cfindex2ecfm789835039.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/index.cfm:13)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.filter.CfincludeFilter.invoke(CfincludeFilter.java:65)
	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:219)
	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:51)
	at coldfusion.filter.PathFilter.invoke(PathFilter.java:86)
	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:69)
	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:52)
	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)
	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)
	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)
	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)
	at coldfusion.filter.RequestThrottleFilter.invoke(RequestThrottleFilter.java:115)
	at coldfusion.CfmServlet.service(CfmServlet.java:107)
	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:78)
	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:91)
	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)
	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:257)
	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:541)
	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:204)
	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:318)
	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:426)
	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:264)
	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)
CFTagContext=ID: CFQUERY; LINE: 382; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/handlers/ehColdbox.cfc ID: CF_TEMPLATEPROXY; LINE: 1; TEMPLATE: <generated> ID: CF_CFPAGE; LINE: 219; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/controller.cfc ID: CF_TEMPLATEPROXY; LINE: 79; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/coldbox.cfm ID: CFINCLUDE; LINE: 13; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/index.cfm "
﻿"error","10/01/2006","00:09:06","Custom Error Message: Application Execution Exception","CFErrorType=DatabaseCFDetails=<br><b>Query Of Queries runtime error.</b><br>
Table named qryDir was not found in Memory. It is misspelled, or the table is not defined.CFMessage=Error Executing Database Query.CFStackTrace=coldfusion.tagext.sql.QueryTag$DatabaseQueryException: Error Executing Database Query.
	at coldfusion.tagext.sql.QueryTag.doEndTag(QueryTag.java:580)
	at cfehColdbox2ecfc1349769409$funcDSPSERVERBROWSER.runFunction(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/handlers/ehColdbox.cfc:382)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:344)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:290)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:254)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:56)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:207)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:169)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:194)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:146)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:1634)
	at Statement8.evaluate(<generated>:1)
	at coldfusion.compiler.ExprClassLoader.evaluate(ExprClassLoader.java:134)
	at coldfusion.runtime.CFPage.Evaluate(CFPage.java:2548)
	at cfcontroller2ecfc533790882$funcRUNEVENT.runFunction(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/controller.cfc:219)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:344)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:290)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:254)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:56)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:207)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:169)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:194)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:146)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:1634)
	at cfcoldbox2ecfm15055920.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/coldbox.cfm:79)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.runtime.CfJspPage._emptyTag(CfJspPage.java:1915)
	at cfindex2ecfm789835039.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/index.cfm:13)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.filter.CfincludeFilter.invoke(CfincludeFilter.java:65)
	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:219)
	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:51)
	at coldfusion.filter.PathFilter.invoke(PathFilter.java:86)
	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:69)
	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:52)
	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)
	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)
	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)
	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)
	at coldfusion.filter.RequestThrottleFilter.invoke(RequestThrottleFilter.java:115)
	at coldfusion.CfmServlet.service(CfmServlet.java:107)
	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:78)
	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:91)
	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)
	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:257)
	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:541)
	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:204)
	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:318)
	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:426)
	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:264)
	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)
CFTagContext=ID: CFQUERY; LINE: 382; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/handlers/ehColdbox.cfc ID: CF_TEMPLATEPROXY; LINE: 1; TEMPLATE: <generated> ID: CF_CFPAGE; LINE: 219; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/controller.cfc ID: CF_TEMPLATEPROXY; LINE: 79; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/coldbox.cfm ID: CFINCLUDE; LINE: 13; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/index.cfm "
﻿"error","10/01/2006","00:10:03","Custom Error Message: Application Execution Exception","CFErrorType=ExpressionCFMessage=Variable TMPCURRENTROOT is undefined.CFStackTrace=coldfusion.runtime.UndefinedVariableException: Variable TMPCURRENTROOT is undefined.
	at coldfusion.runtime.CfJspPage._get(CfJspPage.java:221)
	at coldfusion.runtime.CfJspPage._autoscalarize(CfJspPage.java:928)
	at cfserverbrowser2ecfm1630213917.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/views/tags/serverbrowser.cfm:15)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.runtime.CfJspPage._emptyTag(CfJspPage.java:1915)
	at cfrenderer2ecfc1419239239$funcRENDERVIEW.runFunction(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/plugins/renderer.cfc:48)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:344)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:290)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:254)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:56)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:207)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:169)
	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:1807)
	at cfLayout2eMain2ecfm1324530397.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/layouts/Layout.Main.cfm:13)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.runtime.CfJspPage._emptyTag(CfJspPage.java:1915)
	at cfrenderer2ecfc1419239239$funcRENDERLAYOUT.runFunction(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/plugins/renderer.cfc:64)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:344)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:290)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:254)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:56)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:207)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:169)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:194)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:146)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:1634)
	at cfcoldbox2ecfm15055920.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/coldbox.cfm:81)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.runtime.CfJspPage._emptyTag(CfJspPage.java:1915)
	at cfindex2ecfm789835039.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/index.cfm:13)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.filter.CfincludeFilter.invoke(CfincludeFilter.java:65)
	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:219)
	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:51)
	at coldfusion.filter.PathFilter.invoke(PathFilter.java:86)
	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:69)
	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:52)
	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)
	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)
	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)
	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)
	at coldfusion.filter.RequestThrottleFilter.invoke(RequestThrottleFilter.java:115)
	at coldfusion.CfmServlet.service(CfmServlet.java:107)
	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:78)
	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:91)
	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)
	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:257)
	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:541)
	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:204)
	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:318)
	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:426)
	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:264)
	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)
CFTagContext=ID: ??; LINE: 15; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/views/tags/serverbrowser.cfm ID: CFINCLUDE; LINE: 48; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/plugins/renderer.cfc ID: CF_UDFMETHOD; LINE: 13; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/layouts/Layout.Main.cfm ID: CFINCLUDE; LINE: 64; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/plugins/renderer.cfc ID: CF_TEMPLATEPROXY; LINE: 81; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/coldbox.cfm ID: CFINCLUDE; LINE: 13; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/index.cfm "
﻿"error","10/01/2006","14:37:26","Custom Error Message: Application Execution Exception","CFErrorType=TemplateCFDetails=ColdFusion was looking at the following text:<p>qryDir.name</p><p>The CFML compiler was processing:<ul><li>an expression beginning with urlEncodedFormat, on line 28, column 90.This message is usually caused by a problem in the expressions structure.<li>an expression beginning with \, on line 28, column 50.This message is usually caused by a problem in the expressions structure.<li>a cfset tag beginning on line 28, column 34.<li>a cfset tag beginning on line 28, column 34.<li>a cfset tag beginning on line 28, column 34.</ul>CFMessage=Invalid CFML construct found on line 28 at column 128.CFStackTrace=coldfusion.compiler.ParseException: Invalid CFML construct found on line 28 at column 128.
	at coldfusion.compiler.cfml40.generateParseException(cfml40.java:6691)
	at coldfusion.compiler.cfml40.jj_consume_token(cfml40.java:6569)
	at coldfusion.compiler.cfml40.FunctionParameters(cfml40.java:3381)
	at coldfusion.compiler.cfml40.ComplexReference(cfml40.java:3296)
	at coldfusion.compiler.cfml40.VariableReference(cfml40.java:3262)
	at coldfusion.compiler.cfml40.PrimaryExpression(cfml40.java:3153)
	at coldfusion.compiler.cfml40.UnaryExpression(cfml40.java:3087)
	at coldfusion.compiler.cfml40.ExponentialExpression(cfml40.java:3055)
	at coldfusion.compiler.cfml40.MultiplyDivisionExpression(cfml40.java:3022)
	at coldfusion.compiler.cfml40.IntegerDivisionExpression(cfml40.java:3003)
	at coldfusion.compiler.cfml40.ModExpression(cfml40.java:2984)
	at coldfusion.compiler.cfml40.AdditionExpression(cfml40.java:2951)
	at coldfusion.compiler.cfml40.ConcatExpression(cfml40.java:2932)
	at coldfusion.compiler.cfml40.ComparisonExpression(cfml40.java:2863)
	at coldfusion.compiler.cfml40.NotExpression(cfml40.java:2813)
	at coldfusion.compiler.cfml40.AndExpression(cfml40.java:2785)
	at coldfusion.compiler.cfml40.OrExpression(cfml40.java:2766)
	at coldfusion.compiler.cfml40.XorExpression(cfml40.java:2747)
	at coldfusion.compiler.cfml40.EqvExpression(cfml40.java:2728)
	at coldfusion.compiler.cfml40.ImpExpression(cfml40.java:2709)
	at coldfusion.compiler.cfml40.expr(cfml40.java:2696)
	at coldfusion.compiler.cfml40.ExpressionBody(cfml40.java:645)
	at coldfusion.compiler.cfml40.StringPrimary(cfml40.java:3526)
	at coldfusion.compiler.cfml40.Literal(cfml40.java:3193)
	at coldfusion.compiler.cfml40.PrimaryExpression(cfml40.java:3148)
	at coldfusion.compiler.cfml40.UnaryExpression(cfml40.java:3087)
	at coldfusion.compiler.cfml40.ExponentialExpression(cfml40.java:3055)
	at coldfusion.compiler.cfml40.MultiplyDivisionExpression(cfml40.java:3022)
	at coldfusion.compiler.cfml40.IntegerDivisionExpression(cfml40.java:3003)
	at coldfusion.compiler.cfml40.ModExpression(cfml40.java:2984)
	at coldfusion.compiler.cfml40.AdditionExpression(cfml40.java:2951)
	at coldfusion.compiler.cfml40.ConcatExpression(cfml40.java:2932)
	at coldfusion.compiler.cfml40.ComparisonExpression(cfml40.java:2863)
	at coldfusion.compiler.cfml40.NotExpression(cfml40.java:2813)
	at coldfusion.compiler.cfml40.AndExpression(cfml40.java:2785)
	at coldfusion.compiler.cfml40.OrExpression(cfml40.java:2766)
	at coldfusion.compiler.cfml40.XorExpression(cfml40.java:2747)
	at coldfusion.compiler.cfml40.EqvExpression(cfml40.java:2728)
	at coldfusion.compiler.cfml40.ImpExpression(cfml40.java:2709)
	at coldfusion.compiler.cfml40.expr(cfml40.java:2696)
	at coldfusion.compiler.cfml40.cfScriptExpression(cfml40.java:1414)
	at coldfusion.compiler.cfml40.SimpleStatement(cfml40.java:554)
	at coldfusion.compiler.cfml40.cfset(cfml40.java:471)
	at coldfusion.compiler.cfml40.cfml(cfml40.java:2250)
	at coldfusion.compiler.cfml40.cfif(cfml40.java:302)
	at coldfusion.compiler.cfml40.cfml(cfml40.java:2252)
	at coldfusion.compiler.cfml40.cfloop(cfml40.java:715)
	at coldfusion.compiler.cfml40.cfml(cfml40.java:2254)
	at coldfusion.compiler.cfml40.start(cfml40.java:2373)
	at coldfusion.compiler.NeoTranslator.parsePage(NeoTranslator.java:491)
	at coldfusion.compiler.NeoTranslator.translateJava(NeoTranslator.java:284)
	at coldfusion.compiler.NeoTranslator.translateJava(NeoTranslator.java:106)
	at coldfusion.runtime.TemplateClassLoader$1.fetch(TemplateClassLoader.java:282)
	at coldfusion.util.LruCache.get(LruCache.java:188)
	at coldfusion.runtime.TemplateClassLoader$TemplateCache.fetchSerial(TemplateClassLoader.java:223)
	at coldfusion.util.AbstractCache.fetch(AbstractCache.java:58)
	at coldfusion.util.SoftCache.get(SoftCache.java:81)
	at coldfusion.runtime.TemplateClassLoader.findClass(TemplateClassLoader.java:428)
	at coldfusion.runtime.RuntimeServiceImpl.getFile(RuntimeServiceImpl.java:704)
	at coldfusion.runtime.RuntimeServiceImpl.resolveTemplatePath(RuntimeServiceImpl.java:671)
	at coldfusion.tagext.lang.IncludeTag.setTemplate(IncludeTag.java:283)
	at cfrenderer2ecfc1419239239$funcRENDERVIEW.runFunction(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/plugins/renderer.cfc:48)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:344)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:290)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:254)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:56)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:207)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:169)
	at coldfusion.runtime.CfJspPage._invokeUDF(CfJspPage.java:1807)
	at cfLayout2eMain2ecfm1324530397.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/layouts/Layout.Main.cfm:13)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.runtime.CfJspPage._emptyTag(CfJspPage.java:1915)
	at cfrenderer2ecfc1419239239$funcRENDERLAYOUT.runFunction(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/plugins/renderer.cfc:64)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:344)
	at coldfusion.filter.SilentFilter.invoke(SilentFilter.java:47)
	at coldfusion.runtime.UDFMethod$ReturnTypeFilter.invoke(UDFMethod.java:290)
	at coldfusion.runtime.UDFMethod$ArgumentCollectionFilter.invoke(UDFMethod.java:254)
	at coldfusion.filter.FunctionAccessFilter.invoke(FunctionAccessFilter.java:56)
	at coldfusion.runtime.UDFMethod.runFilterChain(UDFMethod.java:207)
	at coldfusion.runtime.UDFMethod.invoke(UDFMethod.java:169)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:194)
	at coldfusion.runtime.TemplateProxy.invoke(TemplateProxy.java:146)
	at coldfusion.runtime.CfJspPage._invoke(CfJspPage.java:1634)
	at cfcoldbox2ecfm15055920.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/coldbox.cfm:81)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.runtime.CfJspPage._emptyTag(CfJspPage.java:1915)
	at cfindex2ecfm789835039.runPage(/Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/index.cfm:13)
	at coldfusion.runtime.CfJspPage.invoke(CfJspPage.java:152)
	at coldfusion.tagext.lang.IncludeTag.doStartTag(IncludeTag.java:349)
	at coldfusion.filter.CfincludeFilter.invoke(CfincludeFilter.java:65)
	at coldfusion.filter.ApplicationFilter.invoke(ApplicationFilter.java:219)
	at coldfusion.filter.RequestMonitorFilter.invoke(RequestMonitorFilter.java:51)
	at coldfusion.filter.PathFilter.invoke(PathFilter.java:86)
	at coldfusion.filter.ExceptionFilter.invoke(ExceptionFilter.java:69)
	at coldfusion.filter.BrowserDebugFilter.invoke(BrowserDebugFilter.java:52)
	at coldfusion.filter.ClientScopePersistenceFilter.invoke(ClientScopePersistenceFilter.java:28)
	at coldfusion.filter.BrowserFilter.invoke(BrowserFilter.java:38)
	at coldfusion.filter.GlobalsFilter.invoke(GlobalsFilter.java:38)
	at coldfusion.filter.DatasourceFilter.invoke(DatasourceFilter.java:22)
	at coldfusion.filter.RequestThrottleFilter.invoke(RequestThrottleFilter.java:115)
	at coldfusion.CfmServlet.service(CfmServlet.java:107)
	at coldfusion.bootstrap.BootstrapServlet.service(BootstrapServlet.java:78)
	at jrun.servlet.ServletInvoker.invoke(ServletInvoker.java:91)
	at jrun.servlet.JRunInvokerChain.invokeNext(JRunInvokerChain.java:42)
	at jrun.servlet.JRunRequestDispatcher.invoke(JRunRequestDispatcher.java:257)
	at jrun.servlet.ServletEngineService.dispatch(ServletEngineService.java:541)
	at jrun.servlet.jrpp.JRunProxyService.invokeRunnable(JRunProxyService.java:204)
	at jrunx.scheduler.ThreadPool$DownstreamMetrics.invokeRunnable(ThreadPool.java:318)
	at jrunx.scheduler.ThreadPool$ThreadThrottle.invokeRunnable(ThreadPool.java:426)
	at jrunx.scheduler.ThreadPool$UpstreamMetrics.invokeRunnable(ThreadPool.java:264)
	at jrunx.scheduler.WorkerThread.run(WorkerThread.java:66)
CFTagContext=ID: N/A; LINE: 28; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/views/tags/serverbrowser.cfm ID: CFINCLUDE; LINE: 48; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/plugins/renderer.cfc ID: CF_UDFMETHOD; LINE: 13; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/layouts/Layout.Main.cfm ID: CFINCLUDE; LINE: 64; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/plugins/renderer.cfc ID: CF_TEMPLATEPROXY; LINE: 81; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/coldbox.cfm ID: CFINCLUDE; LINE: 13; TEMPLATE: /Users/lmajano/Documents/MyDevelopment/applications/coldbox/src/system/dashboard/index.cfm "
